busstopid,stopnumber,location,accessible,status,has_shelter,lat,lon
BS656,7187,Osborne St After Withrod Dr (7187),0,INS,0,44.634311,-63.624778
BS657,7188,Osborne St Before Withrod Dr (7188),1,INS,0,44.634292,-63.624635
BS658,7189,Meadowbrook Dr After Basinview Dr (7189),0,INS,0,44.728179,-63.680155
BS659,7190,Meadowbrook Dr After Beech St (7190),0,INS,0,44.727003,-63.677103
BS660,7191,Meadowbrook Dr Before Beech St (7191),0,INS,0,44.727243,-63.677543
BS661,7192,Meadowbrook Dr Before Douglas Dr (7192),0,INS,0,44.726927,-63.673033
BS662,7193,Meadowbrook Dr Before Pleasant St (7193),1,INS,0,44.725847,-63.669851
BS668,8259,Sackville Dr Opposite Civic 745 (8259),1,INS,0,44.772147,-63.691649
BS669,8961,Sackville Terminal Bay 5 (8961),1,INS,0,44.767848,-63.699316
BS670,8262,Scot St Before Desmond Ave (8262),1,INS,1,44.656484,-63.62814
BS671,8263,Sea King Dr After Lancaster Dr (8263),1,INS,0,44.687204,-63.572209
BS672,8264,Sea King Dr After Ernest Ave (8264),1,INS,0,44.685721,-63.576486
BS673,6981,Joseph Howe Dr Before Bayers Rd (6981),1,INS,0,44.652653,-63.630229
BS674,6982,Joseph Howe Dr After Dutch Village Rd (6982),1,INS,1,44.658448,-63.629145
BS677,6985,Joseph Howe Dr Before Scot St (6985),1,INS,1,44.656941,-63.629598
BS679,6129,Basinview Dr After Atlee Ct (6129),0,INS,0,44.723453,-63.681276
BS680,6130,Basinview Dr After Glen Moir Terr (6130),0,INS,0,44.718522,-63.681038
BS681,6131,Basinview Dr After Hammonds Plains Rd (6131),1,INS,0,44.717481,-63.682465
BS682,6132,Basinview Dr After Wimbledon Rd (6132),1,INS,0,44.723437,-63.678954
BS683,6133,Basinview Dr After Meadowbrook Dr (6133),0,INS,0,44.728046,-63.680676
BS684,6134,Basinview Dr Before Carriageway Ct (6134),0,INS,0,44.723531,-63.681239
BS685,6135,Basinview Dr At Civic 142 (6135),0,INS,0,44.720088,-63.679579
BS686,6136,Basinview Dr Before Wimbledon Rd (6136),0,INS,0,44.723377,-63.679387
BS687,6137,Basinview Dr Before Granville Rd (6137),0,INS,0,44.725088,-63.682803
BS688,6138,Basinview Dr After Civic 222 (6138),0,INS,0,44.72201,-63.67839
BS689,6139,Basinview Dr Before Roy Cr (6139),1,INS,0,44.71997,-63.679598
BS690,6140,Basinview Dr Before Glen Moir Terr (6140),1,INS,0,44.718357,-63.681227
BS691,8359,Stokil Dr Before Spinner Cr (8359),1,INS,0,44.783988,-63.682042
BS692,8360,Stokil Dr Opposite Saratoga Dr (8360),1,INS,0,44.783957,-63.681417
BS693,8361,Stonehaven Rd Before Glenmore Ave (8361),1,INS,1,44.63526,-63.630063
BS695,8363,Summer St After Bell Rd (8363),1,INS,1,44.645783,-63.58579
BS698,8366,Susie Lake Cr Before Chain Lake Dr (8366),0,INS,0,44.645872,-63.674372
BS699,8367,Susie Lake Cr After Chain Lake Dr (8367),0,INS,0,44.646064,-63.674431
BS700,9076,Tacoma Dr After Hartlen St (9076),1,INS,1,44.680533,-63.536682
BS701,8370,Tamarack Dr After Medina Ct (8370),1,INS,0,44.629926,-63.628752
BS702,8371,Tamarack Dr After Mountain Rd (8371),0,INS,0,44.628475,-63.627465
BS703,8372,Tamarack Dr Opposite Medina Ct (8372),0,INS,0,44.629577,-63.628517
BS704,8373,Tamarack Dr Before Mountain Rd (8373),1,INS,1,44.628312,-63.627477
BS707,6884,Herring Cove Rd At Civic 872 (6884),0,INS,0,44.578985,-63.578564
BS708,6885,Herring Cove Rd Before Birch Tree Ln (6885),0,INS,0,44.573814,-63.573397
BS709,6886,Herring Cove Rd After Birch Tree Ln (6886),0,INS,0,44.574732,-63.573837
BS710,6887,Herring Cove Rd After Norawarren Dr (6887),0,INS,0,44.572929,-63.572462
BS711,6888,Herring Cove Rd After Tanglewood Ln (6888),0,INS,0,44.572878,-63.572214
BS712,6889,Herring Cove Rd After Hebridean Dr (6889),0,INS,0,44.570775,-63.569123
BS713,6890,Herring Cove Rd Before Circle Dr (6890),1,INS,1,44.61872,-63.615177
BS714,6891,Herring Cove Rd Before Highfield St (6891),0,INS,1,44.625743,-63.616856
BS715,6892,Herring Cove Rd Before Civic 427 (6892),1,INS,0,44.608184,-63.615654
BS716,6893,Herring Cove Rd After Civic 565 (6893),1,INS,0,44.598827,-63.605187
BS717,6894,Herring Cove Rd Before Barclay Ave (6894),0,INS,0,44.586841,-63.590851
BS718,6895,Herring Cove Rd After Arbutus Ave (6895),0,INS,0,44.581907,-63.583745
BS719,6896,Herring Cove Rd Before Glen Baker Dr (6896),0,INS,0,44.577003,-63.576274
BS720,6017,Albro Lake Rd After Cedar Ct (6017),1,INS,1,44.684195,-63.578877
BS721,6018,Albro Lake Rd After Chapman St (6018),1,INS,0,44.678767,-63.584801
BS722,6019,Albro Lake Rd After Richmond St (6019),1,INS,0,44.677752,-63.58616
BS723,6020,Albro Lake Rd Before Chapman St (6020),1,INS,0,44.678854,-63.584905
BS724,6021,Albro Lake Rd Before Slayter St (6021),1,INS,0,44.680863,-63.58256
BS725,6022,Albro Lake Rd Before Richmond St (6022),1,INS,0,44.677832,-63.586191
BS726,6023,Albro Lake Rd Before Cedar Ct (6023),1,INS,0,44.68394,-63.579048
BS727,6024,Albro Lake Rd Opposite Sheridan St (6024),1,INS,1,44.682211,-63.581062
BS728,6025,Alderney Dr Opposite Church St (6025),1,INS,1,44.666383,-63.571421
BS729,6026,Alderney Dr After Church St (6026),1,INS,1,44.666252,-63.57151
BS731,6028,Alderney Dr Before Prince St (6028),1,INS,1,44.663859,-63.566151
BS732,6029,Alderney Dr Before Prince St (6029),1,INS,0,44.664119,-63.565851
BS733,6030,Opposite Alderney Gate Ferry Terminal Bay 1 (6030),1,INS,1,44.665167,-63.569421
BS735,6032,Alma Cr Before Titus St (6032),0,INS,0,44.658972,-63.632738
BS736,6033,Arklow Dr After Ashley Dr (6033),1,INS,0,44.678031,-63.483329
BS740,8024,Poplar Dr At Civic 118 (8024),0,INS,0,44.676742,-63.498298
BS741,6765,Gloria McCluskey Ave After Akerley Blvd (6765),0,INS,0,44.718061,-63.582988
BS742,6766,Gloria McCluskey Ave After Civic 80 (6766),0,INS,0,44.720026,-63.586825
BS743,6767,Colford Ave After Gloria McCluskey Ave (6767),0,INS,0,44.719602,-63.589616
BS744,6768,Gottingen St Before Almon St (6768),1,INS,0,44.659766,-63.594559
BS745,6769,Gottingen St After North St (6769),1,INS,1,44.657534,-63.591324
BS746,6770,Gottingen St After Young St (6770),1,INS,1,44.662274,-63.598364
BS747,6771,Gottingen St Before Cogswell St (6771),1,INS,0,44.650857,-63.581734
BS749,6773,Gottingen St After Cogswell St (6773),1,INS,0,44.650924,-63.581661
BS750,6778,Gottingen St Before Nora Bernard St (6778),1,INS,1,44.652011,-63.583295
BS751,6779,Gottingen St Before Cunard St (6779),1,INS,0,44.653253,-63.585131
BS753,8203,Robie St Before Cabot St (8203),1,INS,1,44.663711,-63.60842
BS754,8204,Robie St Before Cabot St (8204),1,INS,0,44.663438,-63.607925
BS755,8205,Robie St After Cunard St (8205),1,INS,1,44.650346,-63.592278
BS756,6220,Bedford Hwy After Larry Uteck Blvd (6220),0,INS,0,44.699802,-63.660995
BS757,6221,Bedford Hwy Opposite Fern Ave (6221),0,INS,0,44.704789,-63.663119
BS758,6222,Bedford Hwy Opposite Kent Ave (6222),0,INS,0,44.690575,-63.659813
BS759,6223,Bedford Hwy Opposite Lodge Dr (6223),0,INS,0,44.692419,-63.660353
BS760,6224,Bedford Hwy Before Welch Ln (6224),0,INS,0,44.706239,-63.664191
BS762,6226,Bedford Hwy Before Rocky Lake Dr (6226),1,INS,1,44.735256,-63.655247
BS763,6227,Bedford Hwy Opposite Spring St (6227),1,INS,0,44.726608,-63.66609
BS764,6228,Bedford Hwy Before Union St (6228),1,INS,1,44.731242,-63.660037
BS765,6229,Bedford Hwy Before Lindsay Hill (6229),0,INS,0,44.721217,-63.671509
BS766,6230,Bedford Hwy After Southgate Dr (6230),0,INS,1,44.710914,-63.671209
BS767,6232,Bedford Hwy Before Millview Ave (6232),0,INS,0,44.708142,-63.666274
BS768,6233,Bedford Hwy At Lodge Dr (6233),0,INS,0,44.6925,-63.660443
BS769,6234,Bedford Hwy After Shaunslieve Dr (6234),1,INS,1,44.696004,-63.660775
BS770,6235,Bedford Hwy After Convoy Run (6235),1,INS,1,44.718423,-63.674379
BS771,6236,Bedford Hwy Before Dartmouth Rd (6236),1,INS,1,44.732644,-63.656495
BS772,6237,Bedford Hwy Before Dartmouth Rd (6237),0,INS,0,44.731265,-63.659219
BS773,6238,Bedford Hwy After Dartmouth Rd (6238),1,INS,1,44.732662,-63.656162
BS774,6239,Bedford Hwy Before Larry Uteck Blvd (6239),0,INS,0,44.69818,-63.660967
BS775,6240,Bedford Hwy Before Holland Ave (6240),1,INS,1,44.718796,-63.674231
BS776,6241,Bedford Hwy Before Nelsons Landing Blvd (6241),1,INS,0,44.712842,-63.675298
BS777,6242,Bedford Hwy At Tall Trees Ln (6242),0,INS,0,44.688291,-63.659229
BS778,6243,Bedford Hwy At Civic 1743 (6243),0,INS,0,44.741034,-63.654955
BS779,6244,Bedford Hwy Before Sullivans Hill (6244),0,INS,0,44.722591,-63.670636
BS780,6245,Bedford Hwy After River Ln (6245),1,INS,0,44.737638,-63.654432
BS781,6197,Bayers Rd After Romans Ave (6197),1,INS,1,44.652578,-63.621321
BS782,6198,Bayers Rd After Barnstead Ln (6198),1,INS,1,44.653172,-63.622912
BS783,6199,Bayers Rd Opposite Vaughan Ave (6199),1,INS,1,44.652002,-63.61855
BS786,6202,Robie St Before Oakland Rd (6202),1,INS,0,44.634479,-63.583757
BS788,6204,Beacon St After Harris Rd (6204),0,INS,0,44.679006,-63.542454
BS789,6205,Beacon St Before Harris Rd (6205),0,INS,0,44.679001,-63.542382
BS796,6212,Beaver Bank Rd After Judy Ave (6212),1,INS,0,44.777428,-63.695318
BS797,8416,Valleyfield Rd After Oakwood Ave (8416),1,INS,0,44.679424,-63.534618
BS799,8418,Victoria Rd After Albro Lake Rd (8418),1,INS,1,44.679854,-63.584704
BS800,8419,Victoria Rd After Boland Rd (8419),1,INS,1,44.675253,-63.577293
BS801,8420,Victoria Rd Before Chappell St (8420),1,INS,0,44.678803,-63.583058
BS802,8421,Victoria Rd After Chappell St (8421),1,INS,0,44.678722,-63.582995
BS803,8422,Victoria Rd After Farrell St (8422),1,INS,1,44.680458,-63.58617
BS804,8424,Victoria Rd Before Frances St (8424),1,INS,0,44.676269,-63.578902
BS805,8425,Victoria Rd After Symonds St (8425),1,INS,1,44.677671,-63.581219
BS806,8426,Victoria Rd Before Primrose St (8426),1,INS,1,44.680852,-63.586535
BS808,8428,Victoria Rd Before Vanessa Dr (8428),1,INS,0,44.676417,-63.579001
BS809,9028,Parkland Dr After Civic 767 (9028),1,INS,0,44.68,-63.678244
BS810,9029,Parkland Dr After Castlepark Grv (9029),1,INS,0,44.681614,-63.677915
BS811,9030,Parkland Dr Before Kearney Lake Rd (9030),1,INS,0,44.683003,-63.676169
BS815,9043,Parkland Dr After Kearney Lake Rd (9043),1,INS,0,44.68307,-63.676284
BS816,7111,Lake Major Rd Before Reddy Dr (7111),0,INS,0,44.716703,-63.467241
BS817,7112,Lake Major Rd Before Crane Hill Rd (7112),0,INS,0,44.705581,-63.467323
BS818,7113,North Preston Rd Before Beals Cr (7113),0,INS,0,44.744771,-63.46433
BS819,6942,Main St After Cherry Brook Rd (6942),1,INS,1,44.702769,-63.471963
BS82,8746,Beaver Bank Rd Before Rosley Rd (8746),0,INS,0,44.844674,-63.684747
BS820,6943,Main St Before Cherry Brook Rd (6943),1,INS,0,44.702752,-63.471152
BS821,6944,Main St After Maclaughlin Rd (6944),0,INS,0,44.698394,-63.48933
BS822,6945,Main St Before Westphal Way (6945),0,INS,0,44.701584,-63.477984
BS823,6946,Main St After Riley Rd (6946),1,INS,0,44.700025,-63.483749
BS824,6947,Main St Before Riley Rd (6947),1,INS,0,44.699817,-63.483606
BS825,6948,Main St After Westphal Way (6948),0,INS,0,44.701498,-63.477846
BS826,6949,Ilsley Ave Opposite Halifax Transit (6949),1,INS,0,44.694252,-63.583058
BS827,6950,Ilsley Ave At Civic 50 (6950),1,INS,1,44.702522,-63.591499
BS828,6951,Ilsley Ave After Wright Ave (6951),1,INS,0,44.704327,-63.59489
BS83,7327,Sackville Dr Before Pinehill Dr (7327),1,INS,0,44.764233,-63.676486
BS831,6969,Inglis St Before Tower Rd (6969),1,INS,1,44.633666,-63.578847
BS832,6970,Inglis St Before Tower Rd (6970),1,INS,0,44.634092,-63.577246
BS833,6972,Inglis St Opposite South Bland St (6972),1,INS,0,44.635331,-63.572434
BS834,6974,Inverary Dr Before Strath Ln (6974),0,INS,1,44.688525,-63.536021
BS836,6976,James St At Civic 30 (6976),1,INS,0,44.658621,-63.743139
BS837,6977,James St At Civic 27 (6977),1,INS,0,44.658641,-63.743215
BS839,6979,Joseph Howe Dr Before Abbott Dr (6979),1,INS,0,44.651595,-63.630691
BS84,7328,Sackville Dr Opposite Pinehill Dr (7328),1,INS,1,44.764483,-63.6771
BS840,6980,Joseph Howe Dr After Abbott Dr (6980),1,INS,1,44.651496,-63.63051
BS842,6001,Akerley Blvd At Civic 75 (6001),1,INS,0,44.713073,-63.595814
BS843,6002,Akerley Blvd After Joseph Zatzman Dr (6002),1,INS,0,44.711203,-63.601376
BS844,6003,Akerley Blvd After Joseph Zatzman Dr (6003),1,INS,0,44.712129,-63.598126
BS846,6005,Akerley Blvd After Windmill Rd (6005),1,INS,0,44.704129,-63.611217
BS847,6006,Akerley Blvd After Morris Dr (6006),1,INS,0,44.705345,-63.610005
BS848,8174,Riverview Cr Before Rockmanor Dr (8174),0,INS,0,44.740028,-63.650369
BS849,8176,Robert Burns Dr After Brule St (8176),1,INS,1,44.683089,-63.586484
BS85,7271,Acadia St After Pleasant St (7271),1,INS,0,44.656226,-63.54806
BS851,8178,Robie St After Charles St (8178),1,INS,1,44.65309,-63.593736
BS854,7399,Otago Dr After Poplar Dr (7399),1,INS,0,44.672578,-63.498891
BS856,7401,Oxford St After Coburg Rd (7401),1,INS,0,44.638129,-63.596848
BS857,7402,Oxford St Before Waegwoltic Ave (7402),1,INS,0,44.639051,-63.597393
BS858,7403,Oxford St Before Jennings St (7403),1,INS,0,44.639376,-63.597485
BS859,7404,Oxford St After Allan St (7404),1,INS,0,44.646994,-63.601416
BS86,7272,Mt Hope Ave After Acadia St (7272),1,INS,0,44.655456,-63.543475
BS860,7405,Oxford St Before Berlin St (7405),1,INS,0,44.650949,-63.605025
BS861,7412,Oxford St After Quinpool Rd (7412),1,INS,0,44.64425,-63.600151
BS863,7414,Oxford St At Civic 1350 (7414),1,INS,0,44.635883,-63.595967
BS864,7415,Oxford St Before Edzell Castle Cir (7415),1,INS,0,44.63591,-63.595859
BS867,7418,Oxford St Before North St (7418),1,INS,1,44.649258,-63.602916
BS869,7420,Oxford St After Oak St (7420),1,INS,0,44.646469,-63.601256
BS870,7421,Oxford St Before Quinpool Rd (7421),1,INS,1,44.64442,-63.600175
BS871,7422,Oxford St Before Summit St (7422),1,INS,0,44.650253,-63.604317
BS872,8082,Purcells Cove Rd Opposite Civic 2310 (8082),0,INS,0,44.62207,-63.58446
BS873,6952,Ilsley Ave After Raddall Ave (6952),1,INS,0,44.700138,-63.587183
BS874,6953,Ilsley Ave At Civic 81 (6953),0,INS,0,44.701714,-63.589935
BS875,6954,Ilsley Ave Opposite Civic 81 (6954),1,INS,0,44.701635,-63.589958
BS876,6955,Ilsley Ave At Civic 41 (6955),0,INS,0,44.702727,-63.591782
BS877,8390,Thistle St Opposite Beech St (8390),1,INS,0,44.674555,-63.568017
BS88,7274,Mumford Rd Before Leppert St (7274),1,INS,1,44.646275,-63.616758
BS884,8384,Thistle St After Crichton Park Rd (8384),1,INS,0,44.677721,-63.565231
BS885,8385,Thistle St After Maple St (8385),0,INS,0,44.673613,-63.568995
BS886,8386,Thistle St After Mayflower St (8386),1,INS,0,44.675694,-63.566652
BS887,8387,Thistle St Before Slayter St (8387),1,INS,0,44.672846,-63.569876
BS888,8388,Thistle St Before Mayflower St (8388),1,INS,0,44.675605,-63.566942
BS889,8389,Thistle St After Victoria Rd (8389),1,INS,1,44.671093,-63.571975
BS89,7275,Mumford Rd After Chebucto Rd (7275),1,INS,0,44.645885,-63.6157
BS890,8391,Thistle St Before Crichton Park Rd (8391),0,INS,0,44.677631,-63.565171
BS891,8393,Thistle St Before Victoria Rd (8393),1,INS,0,44.670954,-63.571934
BS892,8396,Titus St Before Evans Ave (8396),1,INS,1,44.659993,-63.634705
BS895,8400,Topsail Blvd After Plaza Dr (8400),1,INS,0,44.682637,-63.514032
BS900,8405,Tower Rd At Ogilvie St (8405),1,INS,0,44.627005,-63.575233
BS903,8408,Tower Rd Before Inglis St (8408),1,INS,0,44.63324,-63.578113
BS904,8409,Tower Rd At Tower Rd Turning Loop (8409),1,INS,0,44.625805,-63.57429
BS905,8410,University Ave After Summer St (8410),1,INS,0,44.639056,-63.582741
BS906,6912,Herring Cove Rd Opposite Glen Baker Dr (6912),0,INS,0,44.577199,-63.576586
BS907,6913,Herring Cove Rd After Barry Cr (6913),0,INS,0,44.58352,-63.586581
BS908,6914,Herring Cove Rd Before Barry Cr (6914),0,INS,0,44.58352,-63.58665
BS909,6915,Herring Cove Rd After McIntosh St (6915),1,INS,0,44.600602,-63.607355
BS91,7277,Mumford Rd After Olivet St (7277),1,INS,1,44.649426,-63.624116
BS910,6916,Highfield St Before Punch Bowl Dr (6916),1,INS,0,44.626752,-63.617562
BS911,6917,Highfield Park Dr At Civic 90 (6917),1,INS,0,44.686029,-63.590272
BS913,6919,Highfield Park Dr Opposite Civic 72 (6919),1,INS,1,44.68731,-63.590599
BS914,6920,Highfield Park Dr At Civic 60 (6920),1,INS,1,44.6882,-63.58898
BS915,6921,Highfield Park Dr Before Civic 65 (6921),1,INS,0,44.686065,-63.590145
BS916,6922,Highfield Park Dr At Civic 35 (6922),1,INS,0,44.688673,-63.587775
BS918,6924,Highfield Park Dr Before True North Cr (6924),1,INS,1,44.689688,-63.585861
BS919,6925,Highfield Park Dr At Civic 10 (6925),0,INS,1,44.691178,-63.583999
BS92,7279,Mumford Rd Opposite Hemlock St (7279),1,INS,1,44.649077,-63.626722
BS920,6926,Highfield Park Dr At Civic 68 (6926),1,INS,0,44.687459,-63.590585
BS921,6927,Highfield Park Dr After True North Cr (6927),1,INS,0,44.689642,-63.585942
BS922,6928,Highfield Park Dr At Civic 15 (6928),1,INS,0,44.69071,-63.584365
BS923,6929,Duffus St After Robie St (6929),1,INS,1,44.665319,-63.609721
BS925,6931,Highfield St After Punch Bowl Dr (6931),1,INS,0,44.626856,-63.617639
BS926,6932,Hillsboro Dr After Auburn Dr (6932),0,INS,0,44.69376,-63.49182
BS927,6933,Hillsboro Dr Before Auburn Dr (6933),0,INS,0,44.693456,-63.491864
BS929,6935,Hillsboro Dr Before Barbara Dr (6935),1,INS,0,44.696178,-63.492804
BS93,7280,Mumford Rd Before Ashburn Ave (7280),1,INS,0,44.649071,-63.62746
BS932,6938,Hollis St After Barrington St (6938),1,INS,0,44.63913,-63.569332
BS933,6940,Hubley Centre (6940),1,INS,1,44.702865,-63.858312
BS934,6941,Main St At Civic 802 (6941),0,INS,0,44.698281,-63.490025
BS939,8146,Quinpool Rd Before Poplar St (8146),1,INS,0,44.643709,-63.603795
BS94,7281,Mumford Rd Before Ralston Ave (7281),1,INS,0,44.64961,-63.624388
BS940,8147,Quinpool Rd After Preston St (8147),1,INS,0,44.645318,-63.597483
BS941,8148,Quinpool Rd At Preston St (8148),1,INS,0,44.645338,-63.597747
BS942,8149,Quinpool Rd Before Vernon St (8149),1,INS,0,44.646214,-63.594245
BS943,8150,Quinpool Rd Before Windsor St (8150),1,INS,0,44.646874,-63.591635
BS949,8156,Radcliffe Dr Before Dunbrack St (8156),1,INS,0,44.665479,-63.65945
BS950,8157,Radcliffe Dr Before Stockleigh Pl (8157),1,INS,0,44.664911,-63.664613
BS952,8159,Radcliffe Dr Before Barkton Ln (8159),1,INS,0,44.665821,-63.661207
BS953,8160,Raymoor Dr After Strath Ln (8160),0,INS,0,44.687154,-63.535865
BS954,8161,Raymoor Dr At Civic 22 (8161),0,INS,0,44.685573,-63.53325
BS955,8162,Raymoor Dr Before Main St (8162),1,INS,0,44.684344,-63.531603
BS957,8165,Northridge Rd Turning Loop (8165),1,INS,1,44.671914,-63.616254
BS958,8166,Ridgevalley Rd After Cavendish Rd (8166),0,INS,0,44.628851,-63.619888
BS959,8167,Ridgevalley Rd After Limerick Rd (8167),0,INS,0,44.630053,-63.62134
BS96,7283,Mumford Rd Opposite St Agnes School (7283),1,INS,0,44.64688,-63.618432
BS960,8168,Ridgevalley Rd Before Bromley Rd (8168),1,INS,0,44.62989,-63.62113
BS961,8169,Ridgevalley Rd Before Highfield St (8169),1,INS,0,44.627943,-63.619105
BS962,8170,Riverview Cr At Civic 46 (8170),0,INS,0,44.741515,-63.651127
BS963,8173,Riverview Cr After Rockmanor Dr (8173),0,INS,0,44.743363,-63.650744
BS964,6956,Ilsley Ave At Civic 101 (6956),0,INS,0,44.70014,-63.587117
BS965,6957,Ilsley Ave Before Wright Ave (6957),0,INS,0,44.704525,-63.595093
BS966,6958,Ilsley Ave At Civic 121 (6958),1,INS,0,44.69773,-63.584993
BS967,6959,Ilsley Ave Before MacDonald Ave (6959),1,INS,0,44.695455,-63.583728
BS968,8096,Purcells Cove Rd At Melvin Rd (8096),0,INS,0,44.618256,-63.577944
BS969,8097,Purcells Cove Rd Before Colindale St (8097),1,INS,0,44.630299,-63.608823
BS970,8098,Purcells Cove Rd At Civic 1162 (8098),1,INS,0,44.634203,-63.618354
BS971,8099,Purcells Cove Rd After Ramsgate Ln (8099),0,INS,0,44.633192,-63.610612
BS972,8100,Purcells Cove Rd Opposite Pinehaven Dr (8100),0,INS,0,44.632557,-63.609657
BS973,8101,Purcells Cove Rd At Rosborough Loop (8101),0,INS,0,44.634264,-63.618668
BS974,8102,Purcells Cove Rd At Civic 2903 (8102),0,INS,0,44.609757,-63.572561
BS975,8206,Robie St Before Cunard St (8206),1,INS,1,44.650006,-63.591773
BS976,8207,Robie St Before Wells St (8207),1,INS,0,44.664525,-63.609519
BS977,8208,Robie St Before Lady Hammond Rd (8208),1,INS,1,44.665553,-63.61107
BS978,8209,Robie St Before Livingstone St (8209),1,INS,0,44.660985,-63.604218
BS979,7008,Joseph Howe Dr At Civic 2668 (7008),1,INS,0,44.642737,-63.621785
BS98,7285,Mumford Terminal Bay 1 (7285),1,INS,1,44.648518,-63.621478
BS980,7009,Joseph Howe Dr Before Springvale Ave (7009),1,INS,0,44.647889,-63.629625
BS981,7010,Joseph Howe Dr After Walton Dr (7010),1,INS,0,44.645379,-63.627102
BS982,7011,Joseph Howe Dr After Murdoch Ave (7011),1,INS,1,44.647877,-63.629471
BS985,7015,Kearney Lake Rd After Broadholme Ln (7015),1,INS,0,44.683776,-63.673064
BS986,7016,Kearney Lake Rd After Castle Hill Dr (7016),1,INS,0,44.684017,-63.673522
BS987,7017,Kearney Lake Rd After Civic 377 (7017),0,INS,0,44.697022,-63.696326
BS989,7019,Kearney Lake Rd After Grosvenor Rd (7019),1,INS,0,44.682028,-63.668217
BS99,7286,Nappan Dr Opposite Newcombe Dr (7286),1,INS,0,44.782582,-63.675366
BS990,7020,Kearney Lake Rd After Hamshaw Dr (7020),0,INS,0,44.686901,-63.680857
BS991,7021,Kearney Lake Rd After Hamshaw Dr (7021),0,INS,0,44.688507,-63.683992
BS992,8411,University Ave After Summer St (8411),1,INS,1,44.639014,-63.58182
BS998,7115,Lake Major Rd After Reddy Dr (7115),0,INS,0,44.716735,-63.467304
BS999,7116,North Preston Rd After Smith Ln (7116),0,INS,0,44.741273,-63.464748
