object_id,fiscal_year,fiscal_year_start,nsbi_sector,nsbi_county,county_is_geographic,deal_type,account_name,place_name,postalcode,nsbi_financial_contribution,has_contribution,latitude,longitude,is_mappable,in_ns_bounds
2347,2021-2022,2021,Aerospace & Defence,Halifax,1,EDP2,Nautics Technical Surveillance Corporation,Bedford,B4A 2X9,30000.00,1,44.735967,-63.654777,1,1
2348,2021-2022,2021,Business Services,Inverness,1,EDP3,Navigate Canada Legal Services,Margaree Valley,B0E 2C0,4318.00,1,46.37202504,-60.96848073,1,1
2349,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Neontrain Inc.,Halifax,B3J 2G3,15000.00,1,44.646414,-63.576655,1,1
2350,2021-2022,2021,Energy,Lunenburg,1,EDP3,Neothermal Energy Storage Inc.,Bridgewater,B4V 2M8,6500.00,1,44.375426,-64.530429,1,1
2351,2021-2022,2021,Life Sciences,Halifax,1,EDP2,Nikki 's Acupuncture And Beauty Clinic Limited,Halifax,B3H 1Y6,16900.00,1,44.640489,-63.586438,1,1
2352,2021-2022,2021,Life Sciences,Halifax,1,EDP3,Nikki 's Acupuncture And Beauty Clinic Limited,Halifax,B3H 1Y6,12150.00,1,44.640489,-63.586438,1,1
2353,2021-2022,2021,Agri-food,Halifax,1,EDP2,Nine Locks Brewing Company Limited,Dartmouth,B2X 2T5,11438.00,1,44.694989,-63.547304,1,1
2354,2021-2022,2021,Fish & Seafood Processing,Colchester,1,PIVP,North River Fish Farm Limited,North River,B2N 5H4,15000.00,1,45.500432,-63.199323,1,1
2355,2021-2022,2021,Advanced Manufacturing,Lunenburg,1,EDP2,Nourished Magnesium Inc.,Bridgewater,B4V 2L8,2500.00,1,44.377254,-64.525293,1,1
2356,2021-2022,2021,Advanced Manufacturing,Lunenburg,1,EDP3,Nourished Magnesium Inc.,Bridgewater,B4V 2L8,2000.00,1,44.377254,-64.525293,1,1
2357,2021-2022,2021,Agri-food,Halifax,1,EDP2,Nova Momoya Food Limited,Halifax,B3J 3S4,14953.00,1,44.641549,-63.569732,1,1
2358,2021-2022,2021,Agri-food,Halifax,1,PIVP,Novagevity Incorporated,Halifax,B3H 0A8,25000.00,1,44.639784,-63.582559,1,1
2359,2021-2022,2021,Agri-food,Halifax,1,EDP2,Novagevity Incorporated,Halifax,B3H 0A8,8750.00,1,44.639784,-63.582559,1,1
2360,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP 1,NovaResp Technologies Inc.,Halifax,B3H 0A8,2100.00,1,44.639784,-63.582559,1,1
2361,2021-2022,2021,CleanTech,Halifax,1,PRB,NOVONIX Battery Testing Services Inc.,Bedford,B4B 1H1,1281819.00,1,44.721204,-63.713226,1,1
2362,2021-2022,2021,Advanced Manufacturing,Hants,1,EDP3,Nu-Air Ventilation Systems Incorporated,Windsor,B0N 2T0,11700.00,1,44.989078,-64.105571,1,1
2363,2021-2022,2021,Advanced Manufacturing,Hants,1,PIVP,Nu-Air Ventilation Systems Incorporated,Windsor,B0N 2T0,15000.00,1,44.989078,-64.105571,1,1
2364,2021-2022,2021,Agri-food,Halifax,1,PIVP,Oberland Agriscience Inc.,Halifax,B3S 1C2,25000.00,1,44.627495,-63.666522,1,1
2365,2021-2022,2021,Agri-food,Lunenburg,1,PRB,Ocean Choice International Halifax Inc.,Riverport,B0J 2W0,1412200.00,1,44.288757,-64.344688,1,1
2366,2021-2022,2021,Film Production,Halifax,1,EDP 1,Ocean Entertainment Limited,Halifax,B3K 4T9,10000.00,1,44.650753,-63.593473,1,1
2367,2021-2022,2021,Fish & Seafood Processing,Yarmouth,1,EDP2,Ocean Pride Fisheries Limited,Lower Wedgeport,B0W 2B0,20000.00,1,43.717172,-65.97528,1,1
2368,2021-2022,2021,Oceans Technology,Colchester,1,EDP3,Ocean Sonics Ltd.,truro,B6L 1N8,5500.00,1,45.430243,-63.252045,1,1
2369,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP3,Outdoor-Fit Exercise Systems Inc.,fall river,B3B 1S1,6500.00,1,44.832946,-63.604066,1,1
2370,2021-2022,2021,Advanced Manufacturing,Queens,1,EDP2,Parlee Manufacturing Company Limited,Milton,B0T 1K0,7305.00,1,44.052393,-64.712639,1,1
2371,2021-2022,2021,Business Services,Halifax,1,EDP 1,Partner International Incorporated,Dartmouth,B2Y 4T6,2650.00,1,44.661823,-63.545083,1,1
2372,2021-2022,2021,ICT (includes Digital Media),Halifax,1,PRB,Payment Rails Inc.,Halifax,B3J 0J2,449800.00,1,44.648659,-63.572012,1,1
2373,2021-2022,2021,Agri-food,Antigonish,1,EDP2,Peace By Chocolate Inc.,Antigonih,B2G 2G8,9300.00,1,45.653703,-61.997673,1,1
2374,2021-2022,2021,Agri-food,Antigonish,1,EDP2,Peace By Chocolate Inc.,Antigonih,B2G 2G8,8250.00,1,45.653703,-61.997673,1,1
2375,2021-2022,2021,Agri-food,Antigonish,1,EDP2,Peace By Chocolate Inc.,Antigonih,B2G 2G8,4476.00,1,45.653703,-61.997673,1,1
2376,2021-2022,2021,Agri-food,Antigonish,1,EDP3,Peace By Chocolate Inc.,Antigonish,B2G 2G8,2372.00,1,45.653703,-61.997673,1,1
2377,2021-2022,2021,Agri-food,Antigonish,1,EDP 1,Peace By Chocolate Inc.,Antigonish,B2G 2G8,5100.00,1,45.653703,-61.997673,1,1
2378,2021-2022,2021,Life Sciences,Halifax,1,EDP 1,Photodynamic Incorporated,Halifax,B3H0A8,5402.00,1,44.639784,-63.582559,1,1
2379,2021-2022,2021,Chemicals & Plastics,Cape Breton,1,PIVP,Phycus Biotechnologies Inc.,Sydney,B1M1A2,15000.00,1,46.171263,-60.09417,1,1
2380,2021-2022,2021,Business Services,Halifax,1,EDP2,Pisces Research Project Management Inc.,Halifax,B3K 2L9,30000.00,1,44.668914,-63.604147,1,1
2381,2021-2022,2021,Business Services,Halifax,1,EDP2,Pivotal Growth Inc.,Halifax,B3K 0G7,9480.00,1,44.66221,-63.597729,1,1
2382,2021-2022,2021,CleanTech,Halifax,1,PIVP,Planetary Hydrogen Inc.,Dartmouth,B2Y 4T5,15000.00,1,44.661853,-63.556396,1,1
2383,2021-2022,2021,Business Services,Halifax,1,EDP3,Power HR Inc.,Halifax,B3M 4R2,10890.00,1,44.67801,-63.660086,1,1
2384,2021-2022,2021,Business Services,Halifax,1,EDP3,Power HR Inc.,Halifax,B3M 4R2,4720.00,1,44.67801,-63.660086,1,1
2385,2021-2022,2021,Life Sciences,Halifax,1,EDP2,Precision BioLogic Incorporated,Dartmouth,B3B 0A9,10300.00,1,44.696042,-63.573672,1,1
2386,2021-2022,2021,Business Services,Halifax,1,EDP3,Pretty Much Entertainment Inc.,Halifax,B3J 3R3,3125.00,1,44.642812,-63.569005,1,1
2387,2021-2022,2021,Transportation Equipment,Halifax,1,EDP3,Prime Lift Limited,Dartmouth,B2Y 2W1,30000.00,1,44.665523,-63.562602,1,1
2388,2021-2022,2021,Business Services,Halifax,1,EDP2,Priority Learning and Development Incorporated,Halifax,B3M 4G9,30000.00,1,44.674133,-63.670619,1,1
2389,2021-2022,2021,Oceans Technology,Lunenburg,1,EDP 1,Pro-Oceanus Systems Incorporated,Bridgewater,B4V 1N1,11247.00,1,44.377492,-64.520265,1,1
2390,2021-2022,2021,Oceans Technology,Lunenburg,1,PIVP,Pro-Oceanus Systems Incorporated,Bridgewater,B4V 1N1,15000.00,1,44.377492,-64.520265,1,1
2391,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Proposify Inc.,Halifax,B3J 1W5,19200.00,1,44.650044,-63.574091,1,1
2392,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP3,Prosaris Solutions Ltd.,Bedford,B4B 1K5,5270.00,1,44.723841,-63.710875,1,1
2393,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP 1,Prosaris Solutions Ltd.,Bedford,B4B 1K5,12880.00,1,44.723841,-63.710875,1,1
2394,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Prosaris Solutions Ltd.,Bedford,B4B 1K5,11850.00,1,44.723841,-63.710875,1,1
2395,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP 1,Prosaris Solutions Ltd.,Bedford,B4B 1K5,2800.00,1,44.723841,-63.710875,1,1
2396,2021-2022,2021,CleanTech,Halifax,1,PIVP,Pure Carbon Capture Inc.,Prospect,B3T 2K3,15000.00,1,44.478909,-63.782508,1,1
2397,2021-2022,2021,ICT (includes Digital Media),Halifax,1,PIVP,Quantum Link Inc.,Halifax,B3J 3K5,25000.00,1,44.64422,-63.572526,1,1
2398,2021-2022,2021,Business Services,Richmond,1,EDP2,R. M. Landry and Son Limited,St. Peters,B0E 3B0,7710.00,1,45.630283,-60.84346,1,1
2399,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP3,Rafflebox Technologies Inc.,Halifax,B3J2A4,14851.00,1,44.647528,-63.574272,1,1
2400,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP 1,Rafflebox Technologies Inc.,Halifax,B3J2A4,2550.00,1,44.647528,-63.574272,1,1
2401,2021-2022,2021,CleanTech,Halifax,1,PIVP,Rayleigh Solar Tech Inc,Halifax,B3K2P5,15000.00,1,44.669091,-63.607458,1,1
2402,2021-2022,2021,Life Sciences,Halifax,1,PIVP,Reazent Inc.,Halifax,B3J 3R7,15000.00,1,44.651839,-63.575819,1,1
2403,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP 1,Red Meat Games Inc.,Halifax,B3J2G3,4800.00,1,44.646414,-63.576655,1,1
2404,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Red Meat Games Inc.,Halifax,B3J2G3,5000.00,1,44.646414,-63.576655,1,1
2405,2021-2022,2021,Oceans Technology,Halifax,1,EDP2,Reeldata Inc.,Halifax,B3K 2Z8,25312.00,1,44.651759,-63.581635,1,1
2406,2021-2022,2021,Oceans Technology,Halifax,1,EDP 1,Reeldata Inc.,Halifax,B3K 2Z8,4082.00,1,44.651759,-63.581635,1,1
2407,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP 1,Reftek Systems Inc.,Dartmouth,B3B 1T8,14678.00,1,44.695118,-63.586649,1,1
2408,2021-2022,2021,Energy,Queens,1,PIVP,Remote Energy Systems Ltd.,Brooklyn,B0J 1H0,15000.00,1,44.054198,-64.690147,1,1
2409,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP 1,Renderator Technologies Labs Inc.,Halifax,B3M 5H0,6950.00,1,44.70078,-63.666394,1,1
2410,2021-2022,2021,Fish & Seafood Processing,Halifax,1,EDP3,Right Source Group Limited,Bedford,B4B 1J7,10000.00,1,44.712323,-63.717829,1,1
2411,2021-2022,2021,Fish & Seafood Processing,Halifax,1,EDP2,Right Source Group Limited,Bedford,B4B 1J7,20000.00,1,44.712323,-63.717829,1,1
2412,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP3,Rimot.IO Inc.,Dartmouth,B2Y 4M9,6305.00,1,44.660581,-63.543154,1,1
2413,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Rimot.IO Inc.,Dartmouth,B2Y 4M9,7500.00,1,44.660581,-63.543154,1,1
2414,2021-2022,2021,Life Sciences,Halifax,1,EDP 1,Ring Rescue Incorporated,Dartmouth,B2Y 4W6,4499.00,1,44.656466,-63.539353,1,1
2415,2021-2022,2021,Life Sciences,Halifax,1,EDP2,Ring Rescue Incorporated,Dartmouth,B2Y 4W6,19000.00,1,44.656466,-63.539353,1,1
2416,2021-2022,2021,Life Sciences,Halifax,1,EDP 1,Ring Rescue Incorporated,Dartmouth,B2Y 4W6,4325.00,1,44.656466,-63.539353,1,1
2417,2021-2022,2021,Other,Halifax,1,EDP2,Rise East Investments Limited operating as Maritime Household Outlet,Dartmouth,B2W 3E5,20000.00,1,44.680778,-63.538111,1,1
2418,2021-2022,2021,CleanTech,Halifax,1,EDP 1,ROCarbon Labs Limited,Bedford,B3H 4P8,4115.00,1,45.673912,-63.52693,1,1
2419,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP3,RSI Projects Incorporated,Halifax,B3L 1J7,13003.00,1,44.649001,-63.595679,1,1
2420,2021-2022,2021,Film Production,Kings,1,EDP 1,Rusty Tractor Productions Inc.,Wolfville,B4P 2J9,2000.00,1,45.091019,-64.348399,1,1
2421,2021-2022,2021,Advanced Manufacturing,Halifax,1,PIVP,RX Security Inc. / SÃƒÂ©curitÃƒÂ© RX Inc.,Bedford,B4A 2T3,15000.00,1,44.737674,-63.647648,1,1
2422,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP2,RX Security Inc. / SÃƒÂ©curitÃƒÂ© RX Inc.,Bedford,B4A 2T3,15000.00,1,44.737674,-63.647648,1,1
2423,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP 1,Safer Roads International Inc.,Halifax,B4B 1K9,2850.00,1,44.720959,-63.713441,1,1
2424,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Sauceware Audio Inc.,Halifax,B3R 0A5,21000.00,1,44.603038,-63.623361,1,1
2425,2021-2022,2021,ICT (includes Digital Media),Cape Breton,1,EDP2,Scotia Logic - IT & Development Inc.,Sydney,B1P 1C4,9275.00,1,46.140001,-60.19529,1,1
2426,2021-2022,2021,ICT (includes Digital Media),Cape Breton,1,EDP2,Scotia Logic - IT & Development Inc.,Sydney,B1P 1C4,20725.00,1,46.140001,-60.19529,1,1
2427,2021-2022,2021,Other,Kings,1,EDP2,Scotiaderm Inc.,Port Williams,B0P 1T0,15000.00,1,45.105388,-64.444385,1,1
2428,2021-2022,2021,Agri-food,Kings,1,EDP2,Scotian Gold Cooperative Ltd.,Coldbrook,B4R 1A6,6500.00,1,45.067641,-64.582922,1,1
2429,2021-2022,2021,Business Services,Halifax,1,EDP3,Sea Change Colab Consulting Inc.,Halifax,B3K 2M9,30000.00,1,44.664157,-63.610761,1,1
2430,2021-2022,2021,Agri-food,Halifax,1,EDP2,SeaChange Biochemistry Inc.,Dartmouth,B2X 2C2,13000.00,1,44.690688,-63.546323,1,1
2431,2021-2022,2021,Agri-food,Halifax,1,EDP 1,SeaChange Biochemistry Inc.,Dartmouth,B2X 2C2,2600.00,1,44.690688,-63.546323,1,1
2432,2021-2022,2021,Agri-food,Halifax,1,PIVP,SeaChange Biochemistry Inc.,Dartmouth,B2X 2C2,15000.00,1,44.690688,-63.546323,1,1
2433,2021-2022,2021,Agri-food,Halifax,1,EDP2,SeaChange Biochemistry Inc.,Dartmouth,B2X 2C2,9375.00,1,44.690688,-63.546323,1,1
2434,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP 1,Sealand Building Group Inc.,Bedford,B4C 0A7,13537.00,1,44.759605,-63.6508,1,1
2435,2021-2022,2021,Oceans Technology,Halifax,1,EDP 1,Sensor Technology Ltd.,Dartmouth,B2Y 4T5,19450.00,1,44.661861,-63.556475,1,1
2436,2021-2022,2021,Oceans Technology,Halifax,1,EDP 1,Sensor Technology Ltd.,Dartmouth,B2Y 4T5,2000.00,1,44.661861,-63.556475,1,1
2437,2021-2022,2021,Clothing & Textiles,Halifax,1,EDP 1,Sevaen Workwear Limited,Dartmouth,B3B 1L2,12213.00,1,44.705657,-63.593812,1,1
2438,2021-2022,2021,Business Services,Halifax,1,EDP2,Shape Shift Strategies Inc.,Bedford,B4A 1J8,12500.00,1,44.720644,-63.684058,1,1
2439,2021-2022,2021,Engineering & Professional,Halifax,1,EDP2,ShiftED Academy Inc.,Bayside,B3Z 1L4,7228.00,1,44.53513274,-63.7944147,1,1
2440,2021-2022,2021,Engineering & Professional,Halifax,1,EDP3,ShiftED Academy Inc.,Bayside,B3Z 1L4,8475.00,1,44.53513274,-63.7944147,1,1
2441,2021-2022,2021,Agri-food,Halifax,1,EDP3,Shivani's Kitchen Ltd.,Halifax,B0N 2T0,6500.00,1,44.670618,-63.674086,1,1
2442,2021-2022,2021,Agri-food,Halifax,1,EDP2,Shivani's Kitchen Ltd.,Halifax,B0N 2T0,3000.00,1,44.670618,-63.674086,1,1
2443,2021-2022,2021,Agri-food,Halifax,1,EDP2,Shivani's Kitchen Ltd.,Halifax,B0N 2T0,3525.00,1,44.670618,-63.674086,1,1
2444,2021-2022,2021,Other,Lunenburg,1,EDP2,Shree Ganesh Ltd.,Bridgewater,B4V 2S7,9062.00,1,44.382984,-64.517006,1,1
2445,2021-2022,2021,Business Services,Halifax,1,EDP3,Simply Good Form Consultancy,Halifax,B3K 3Y7,5050.00,1,44.664572,-63.604332,1,1
2446,2021-2022,2021,Business Services,Halifax,1,EDP2,Simply Good Form Consultancy,Halifax,B3K 3Y7,7500.00,1,44.664572,-63.604332,1,1
2447,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP3,SimplyCast Interactive Marketing LTD.,Dartmouth,B2W 6L4,15000.00,1,44.65634,-63.528856,1,1
2448,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Site 2020 Incorporated,Dartmouth,B3B 1J3,30000.00,1,44.7076,-63.607608,1,1
2449,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP 1,Skinfix Inc.,Fall River,B3H 1B3,12525.00,1,44.625488,-63.577791,1,1
2450,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP2,Skinfix Inc.,Fall River,B3H 1B3,9273.00,1,44.625488,-63.577791,1,1
2451,2021-2022,2021,Film Production,Pictou,1,EDP2,Skye Larke Productions Limited,River John,B0K 1N0,12500.00,1,45.750598,-63.057664,1,1
2452,2021-2022,2021,Business Services,Annapolis,1,EDP2,Skyrocket Your Success Inc. operating as MVR Business Solutions,Clementsvale,B0S1G0,6860.00,1,44.641277,-65.534138,1,1
2453,2021-2022,2021,Business Services,Annapolis,1,EDP2,Skyrocket Your Success Inc. operating as MVR Business Solutions,Clementsvale,B0S1G0,6500.00,1,44.641277,-65.534138,1,1
2454,2021-2022,2021,Agri-food,Halifax,1,PIVP,Smallfood Inc.,Halifax,B3J 0C7,15000.00,1,44.646003,-63.573435,1,1
2455,2021-2022,2021,Business Services,Halifax,1,EDP2,Smarter Spaces Inc.,Halifax,B3K 5M4,5250.00,1,44.651359,-63.602173,1,1
2456,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Social Navigator Inc.,Halifax,B3S 1B3,2500.00,1,44.638167,-63.671553,1,1
2457,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP3,Social Navigator Inc.,Halifax,B3S 1B3,6801.00,1,44.638167,-63.671553,1,1
2458,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Sonapay Inc.,Bedford,B4B 0S9,10000.00,1,44.702277,-63.702543,1,1
2459,2021-2022,2021,Agri-food,Halifax,1,EDP2,Sourwood Cider Inc.,Halifax,B3K 3R9,23500.00,1,44.653228,-63.586803,1,1
2460,2021-2022,2021,Advanced Manufacturing,Annapolis,1,EDP3,Spa Springs Mineral Water Company Limited,Middleton,B0S 1P0,30000.00,1,44.9438407,-65.0914404,1,1
2461,2021-2022,2021,Business Services,Antigonish,1,EDP2,Spark Engagement Inc.,Antigonih,B2G 0C5,25000.00,1,45.630949,-61.966488,1,1
2462,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP 1,"Spiri Robotics, Inc.",Dartmouth,B2Y 4T5,2000.00,1,44.661861,-63.556475,1,1
2463,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP2,"Spiri Robotics, Inc.",Dartmouth,B2Y 4T5,7605.00,1,44.661861,-63.556475,1,1
2464,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP2,"Spiri Robotics, Inc.",Dartmouth,B2Y 4T5,3250.00,1,44.661861,-63.556475,1,1
2465,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP2,"Spiri Robotics, Inc.",Dartmouth,B2Y 4T5,2600.00,1,44.661861,-63.556475,1,1
2466,2021-2022,2021,Agri-food,Kings,1,PIVP,Spurr Brothers Farms Limited,Melvern Square,B0P1R0,25000.00,1,44.986127,-64.988156,1,1
2467,2021-2022,2021,Energy,Pictou,1,EDP 1,Stark International Inc.,New Glasgow,B2H 2T3,9300.00,1,45.588105,-62.644094,1,1
2468,2021-2022,2021,Advanced Manufacturing,Lunenburg,1,EDP2,Stelia Aerospace North America Inc./Stelia Aeronautique Amerique Du Nord Inc.,Lunenburg,B0J 2C0,18900.00,1,44.374392,-64.325696,1,1
2469,2021-2022,2021,Advanced Manufacturing,Lunenburg,1,EDP3,Stevens Solutions & Design Inc.,Mahone Bay,B0J 2E0,2500.00,1,44.308292,-64.307402,1,1
2470,2021-2022,2021,Business Services,Halifax,1,EDP 1,Strongest Families Institute / L'Institut des Familles Solides,Lower Sackville,B3C 4E6,1500.00,1,44.760093,-63.671174,1,1
2471,2021-2022,2021,Business Services,Halifax,1,EDP 1,Strongest Families Institute / L'Institut des Familles Solides,Lower Sackville,B3C 4E6,2577.00,1,44.760093,-63.671174,1,1
2472,2021-2022,2021,Fish & Seafood Processing,Halifax,1,PIVP,Subait Inc.,Dartmouth,B2W 6K4,15000.00,1,44.665528,-63.520263,1,1
2473,2021-2022,2021,Agri-food,Lunenburg,1,EDP 1,Sun Under The Sea Nutrition Inc.,Chester Basin,B0J 1K0,4050.00,1,44.540518,-64.316631,1,1
2474,2021-2022,2021,Fish & Seafood Processing,Hants,1,PIVP,Sustainable Fish Farming (Canada) Limited,Dartmouth,B3B 1C5,15000.00,1,45.832373,-64.196511,1,1
2475,2021-2022,2021,Life Sciences,Halifax,1,EDP2,Sweetspot Labs (Canada) Inc.,Halifax,B3J 1R9,30000.00,1,44.644436,-63.569933,1,1
2476,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Swept Technologies Inc.,Halifax,B3H 1B2,30000.00,1,44.624141,-63.575296,1,1
2477,2021-2022,2021,Life Sciences,Halifax,1,EDP2,Takaya Technology Inc.,Halifax,B3K 0B9,15000.00,1,44.651186,-63.590578,1,1
2478,2021-2022,2021,Life Sciences,Cape Breton,1,PIVP,Talem Health Analytics Incorporated,Sydney,B1P 1E1,25000.00,1,46.137976,-60.194639,1,1
2479,2021-2022,2021,Life Sciences,Cape Breton,1,EDP2,Talem Health Analytics Incorporated,Sydney,B1P 1E1,30000.00,1,46.137976,-60.194639,1,1
2480,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP 1,Talkatoo Inc.,Halifax,B3J 3K5,14450.00,1,44.64422,-63.572526,1,1
2481,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Talkatoo Inc.,Halifax,B3J 3K5,3125.00,1,44.64422,-63.572526,1,1
2482,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Talkatoo Inc.,Halifax,B3J 3K5,12424.00,1,44.64422,-63.572526,1,1
2483,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP2,The 7 Virtues Beauty Inc.,Bedford,B4B 0R8,15000.00,1,44.702557,-63.696994,1,1
2484,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP2,The 7 Virtues Beauty Inc.,Bedford,B4B 0R8,15000.00,1,44.702557,-63.696994,1,1
2485,2021-2022,2021,Business Services,Halifax,1,EDP3,THE 7 VIRTUES COMMUNICATIONS GROUP,Bedford,B4B0R8,30000.00,1,44.702557,-63.696994,1,1
2486,2021-2022,2021,Business Services,Halifax,1,EDP 1,The Archival Agent,Halifax,B3M 1A3,1825.00,1,44.660716,-63.631571,1,1
2487,2021-2022,2021,Creative Industries,Halifax,1,EDP2,The Arts Firm Inc.,Dartmouth,B2Y 0C1,10750.00,1,44.66432853,-63.56362759,1,1
2488,2021-2022,2021,Agri-food,Halifax,1,EDP3,The Brew Guys Limited operating as Noble Grape Urban Winery,Dartmouth,B3B 1S3,30000.00,1,44.605728,-63.615146,1,1
2489,2021-2022,2021,Advanced Manufacturing,Guysborough,1,EDP2,The Soap Company Of Nova Scotia (SCONS) Ltd.,Sherbrooke,B0J 3C0,18000.00,1,45.144573,-61.990906,1,1
2490,2021-2022,2021,Advanced Manufacturing,Guysborough,1,EDP 1,The Soap Company Of Nova Scotia (SCONS) Ltd.,Sherbrooke,B0J 3C0,2083.00,1,45.144573,-61.990906,1,1
2491,2021-2022,2021,Advanced Manufacturing,Guysborough,1,EDP 1,The Soap Company Of Nova Scotia (SCONS) Ltd.,Sherbrooke,B0J 3C0,1253.00,1,45.144573,-61.990906,1,1
2492,2021-2022,2021,Agri-food,Hants,1,EDP2,The Station Food Company (2019) Ltd.,Newport Station,B0N 2B0,4436.00,1,44.965507,-64.056315,1,1
2493,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP3,Tidal League Incorporated,Halifax,B3J 1V1,8270.00,1,44.643732,-63.57082,1,1
2494,2021-2022,2021,Advanced Manufacturing,Antigonish,1,EDP2,Tightline Anchor Inc.,Antigonih,B2G 2S6,2538.00,1,45.627982,-62.003569,1,1
2495,2021-2022,2021,Agri-food,Antigonish,1,SME IRP,Tony's Meats Ltd.,Antigonish,B2G 2L2,100338.00,1,45.632758,-61.961563,1,1
2496,2021-2022,2021,Agri-food,Antigonish,1,EDP3,Tony's Meats Ltd.,Antigonish,B2G 2L2,29418.00,1,45.632758,-61.961563,1,1
2497,2021-2022,2021,Agri-food,Halifax,1,EDP2,Totally Raw Natural Dog Food Inc.,Dartmouth,B3B 1Y5,3988.00,1,44.696149,-63.594261,1,1
2498,2021-2022,2021,Agri-food,Halifax,1,EDP2,Totally Raw Natural Dog Food Inc.,Dartmouth,B3B 1Y5,13250.00,1,44.696149,-63.594261,1,1
2499,2021-2022,2021,ICT (includes Digital Media),Cape Breton,1,EDP 1,Tracker Inventory Systems Inc.,Sydney,B1P 1P9,3000.00,1,46.145894,-60.197142,1,1
2500,2021-2022,2021,Advanced Manufacturing,Halifax,1,EDP2,Trecan Combustion Limited,Hubley,B3Z 1C2,17500.00,1,44.676811,-63.822903,1,1
2501,2021-2022,2021,Creative Industries,Halifax,1,EDP3,Twigg & Feather Sweaters,Dartmouth,B3A2R1,15080.00,1,44.681099,-63.560918,1,1
2502,2021-2022,2021,Film Production,Lunenburg,1,EDP2,Two East Productions Inc.,Chester,B0J 1J0,3500.00,1,44.5381516,-64.2422314,1,1
2503,2021-2022,2021,Film Production,Halifax,1,EDP 1,Ubuntu Media Limited,Halifax,B3M 4K2,5300.00,1,44.665195,-63.664383,1,1
2504,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP2,Union.Dev Software Inc.,Halifax,B3S 1A2,19000.00,1,44.637702,-63.670608,1,1
2505,2021-2022,2021,ICT (includes Digital Media),Halifax,1,EDP 1,Union.Dev Software Inc.,Halifax,B3S 1A2,6922.00,1,44.637702,-63.670608,1,1
2506,2021-2022,2021,Engineering & Professional,Halifax,1,EDP2,Upswing Solutions Inc.,Halifax,B3H 2X1,7200.00,1,44.632389,-63.575847,1,1
2507,2021-2022,2021,Advanced Manufacturing,Lunenburg,1,EDP3,Vale Packaging Limited,Hubbards,B0J 1T0,30000.00,1,44.589377,-64.069302,1,1
2508,2021-2022,2021,Agri-food,Annapolis,1,EDP2,Valley Flaxflour Ltd.,Middleton,B0S 1P0,6250.00,1,44.64314,-63.624058,1,1
2509,2021-2022,2021,Clothing & Textiles,Halifax,1,EDP2,Vanity Fashions Limited,Dartmouth,B3B 1Z6,4725.00,1,44.716045,-63.583306,1,1
2510,2021-2022,2021,Clothing & Textiles,Halifax,1,EDP 1,Vanity Fashions Limited,Dartmouth,B3B 1Z6,14850.00,1,44.716045,-63.583306,1,1
2511,2021-2022,2021,Clothing & Textiles,Halifax,1,EDP3,Vanity Fashions Limited,Dartmouth,B3B 1Z6,9412.00,1,44.716045,-63.583306,1,1
