"region","variable","common_name","description","rcp45_p05_2010","rcp45_p05_2045","rcp45_p05_2065","rcp45_p05_2095","rcp45_p50_2010","rcp45_p50_2045","rcp45_p50_2065","rcp45_p50_2095","rcp45_p95_2010","rcp45_p95_2045","rcp45_p95_2065","rcp45_p95_2095","rcp85_p05_2010","rcp85_p05_2045","rcp85_p05_2065","rcp85_p05_2095","rcp85_p50_2010","rcp85_p50_2045","rcp85_p50_2065","rcp85_p50_2095","rcp85_p95_2010","rcp85_p95_2045","rcp85_p95_2065","rcp85_p95_2095"
"Shelburne","prcptot_winter","Total Precipitation","The total precipitation above 1 mm for the season.","289.5009077","305.1830284","315.8760831","310.8758269","403.0218356","420.6090745","425.5184765","438.0860488","531.6879317","544.6427365","551.7251433","574.8301228","288.1998559","298.5400467","312.6322447","334.789366","402.2854968","420.8972817","437.5667685","462.5640253","537.6504826","574.2387041","597.1243248","613.988279"
"Shelburne","r1mm_annual","Number of Wet Days > 1mm","The number of days when the precipitation was above 1 mm","125.3682716","126.0893004","126.3259259","125.2432099","142.9757202","142.5942387","142.7119342","141.9300412","157.7361728","159.3983539","159.0876543","157.390535","125.2123868","126.1938272","125.9337449","124.100823","142.5403292","142.3868313","141.1415638","141.0814815","158.1173251","157.2860082","157.7646091","156.61893"
"Shelburne","r1mm_spring","Number of Wet Days > 1mm","The number of days when the precipitation was above 1 mm","28.17222222","28.49259259","29.10246914","28.6744856","36.01975309","36.38683128","36.65432099","36.58353909","44.76679012","44.70164609","44.55720165","44.22016461","28.18325103","28.50864198","28.08271605","28.95308642","36.21316872","36.57037037","36.24526749","36.33744856","44.82390947","44.29794239","44.03127572","44.75802469"
"Shelburne","r1mm_summer","Number of Wet Days > 1mm","The number of days when the precipitation was above 1 mm","20.67263374","20.71604938","20.9909465","21.24650206","28.44156379","28.78436214","28.90288066","28.43703704","36.41847737","37.28024691","37.15843621","36.89341564","20.71444444","21.11851852","20.81481481","20.31851852","28.27160494","28.37366255","28.40658436","28.07489712","36.48485597","36.31481481","36.45802469","37.00699588"
"Shelburne","r1mm_fall","Number of Wet Days > 1mm","The number of days when the precipitation was above 1 mm","25.56477366","25.30534979","25.20082305","25.71646091","33.14115226","32.59506173","32.64444444","32.72345679","40.80962963","41.25390947","40.45761317","40.15925926","25.52679012","24.79753086","25.27613169","24.19423868","33.118107","32.79012346","32.42469136","31.98024691","40.85197531","41.31111111","40.44197531","39.79670782"
"Shelburne","r1mm_winter","Number of Wet Days > 1mm","The number of days when the precipitation was above 1 mm","35.51325103","36.05390947","36.07777778","34.92098765","44.63004115","44.25020576","44.36954733","43.61234568","52.88880658","52.77037037","52.69465021","52.53950617","35.72592593","35.95473251","35.37942387","35.13292181","44.50082305","44.36378601","44.17283951","44.16296296","52.74917695","52.65144033","52.93497942","52.32839506"
"Shelburne","r10mm_annual","Number of Wet Days > 10mm","The number of days when the precipitation was above 10 mm","36.49584362","38.16954733","38.34567901","38.38600823","46.33539095","47.19670782","47.71934156","48.00411523","55.84477366","57.34444444","57.79382716","58.71111111","36.53238683","37.68024691","38.39753086","39.01440329","46.35061728","47.09958848","47.62798354","48.85349794","56.14584362","57.91893004","58.56049383","59.03168724"
"Shelburne","r10mm_spring","Number of Wet Days > 10mm","The number of days when the precipitation was above 10 mm","6.882757202","7.099176955","7.479012346","7.374485597","11.23703704","11.57201646","11.84691358","12.03950617","16.32740741","17.07201646","17.18806584","16.9691358","6.888847737","7.536625514","7.010288066","7.457613169","11.34814815","12.02222222","11.94650206","12.43868313","16.73979424","16.99053498","17.46502058","17.85061728"
"Shelburne","r10mm_summer","Number of Wet Days > 10mm","The number of days when the precipitation was above 10 mm","4.225514403","4.419341564","4.378600823","4.248971193","8.465843621","8.793415638","8.78600823","8.623045267","13.4337037","13.65802469","13.68230453","14.01358025","4.244691358","4.464197531","4.156378601","4.389300412","8.399588477","8.43127572","8.288888889","8.667489712","13.41584362","13.54979424","13.90411523","14.40576132"
"Shelburne","r10mm_fall","Number of Wet Days > 10mm","The number of days when the precipitation was above 10 mm","7.365925926","7.526337449","7.662139918","7.830041152","11.91316872","12.06090535","12.46337449","12.4090535","17.62053498","17.40205761","17.56378601","17.52263374","7.461893004","7.322633745","7.442798354","7.360493827","11.94773663","11.95884774","12.09465021","11.80493827","17.64098765","17.24197531","17.39917695","17.09547325"
"Shelburne","r10mm_winter","Number of Wet Days > 10mm","The number of days when the precipitation was above 10 mm","9.51090535","9.507407407","9.949794239","9.689300412","13.90534979","14.34567901","14.43786008","14.81481481","19.1472428","19.42345679","19.28024691","20.03209877","9.231234568","9.198765432","9.652674897","10.30781893","13.84156379","14.44444444","14.85432099","15.45761317","19.15625514","19.72839506","20.76296296","21.55596708"
"Shelburne","r20mm_annual","Number of Wet Days > 20mm","The number of days when the precipitation was above 20 mm","12.37975309","13.15802469","13.82263374","14.39135802","18.31481481","19.55802469","20.07654321","20.75555556","24.96921811","26.09423868","27.50288066","27.86255144","12.42423868","13.39958848","14.14526749","15.44773663","18.36337449","19.64691358","20.5037037","22.02798354","25.37082305","26.97654321","27.67242798","29.60864198"
"Shelburne","r20mm_spring","Number of Wet Days > 20mm","The number of days when the precipitation was above 20 mm","1.373580247","1.873662551","1.942798354","1.816049383","4.073662551","4.344855967","4.617283951","4.681481481","7.59909465","7.808230453","8.201646091","8.264197531","1.436090535","1.849794239","1.686419753","2.153909465","4.106584362","4.616460905","4.69382716","5.243621399","7.702921811","8.073662551","8.485185185","8.93909465"
"Shelburne","r20mm_summer","Number of Wet Days > 20mm","The number of days when the precipitation was above 20 mm","0.687407407","0.869135802","0.877366255","0.79218107","3.164609053","3.358847737","3.351440329","3.398353909","6.285349794","6.462139918","6.853497942","6.970781893","0.723004115","0.841152263","0.80617284","1.107407407","3.095884774","3.199176955","3.196707819","3.585185185","6.247160494","6.535390947","6.801234568","7.410288066"
"Shelburne","r20mm_fall","Number of Wet Days > 20mm","The number of days when the precipitation was above 20 mm","2.376419753","2.606995885","2.73127572","2.894650206","5.58600823","5.744032922","6.114403292","6.119341564","9.201399177","9.568312757","9.956378601","9.990123457","2.50218107","2.639917695","2.843209877","2.812757202","5.654320988","5.806584362","5.947325103","6.109465021","9.376213992","9.856790123","9.700411523","9.981893004"
"Shelburne","r20mm_winter","Number of Wet Days > 20mm","The number of days when the precipitation was above 20 mm","2.21473251","2.503703704","2.665432099","2.90781893","5.197119342","5.480658436","5.686419753","6.144032922","8.824032922","9.271193416","9.232921811","9.851851852","2.15473251","2.444444444","2.683127572","3.428395062","5.163786008","5.596707819","6.122633745","6.827983539","9.005596708","9.518518519","10.46213992","10.75967078"
"Shelburne","rx1day","Maximum 1-day Precipitation","The maximum rainfall that occurred over 1 day","41.70174536","43.21694997","43.72241391","45.46946812","59.71919259","62.79144845","64.07636191","65.10416935","96.49024815","106.7181759","107.7501586","113.5156337","41.95060337","43.27890045","44.89584961","49.21790409","59.63836381","63.31043121","66.96863881","71.08527498","99.71949106","106.171122","111.5260978","114.6189105"
"Shelburne","rx5day","Maximum 5-days Precipitation","The maximum rainfall that occurred over 5 consecutive days","70.95145697","74.23038707","74.87427549","76.0577587","98.13272857","101.3782081","103.7018277","104.5891185","148.5850766","158.066935","166.127909","170.9046856","71.32806864","73.55742385","77.15757421","83.34218479","97.8291049","102.3004889","107.1843512","115.4994781","152.8620414","165.2925255","167.3156574","178.8017422"
"Shelburne","sd","Extreme Snow Days","Number of days precipitation above 20 mm and temperature below 0°C","0.752386831","0.388477366","0.225102881","0.186419753","2.825102881","2.281481481","1.975308642","1.807407407","5.981152263","5.150205761","4.561728395","4.435390947","0.635473251","0.293415638","0.101646091","0.003703704","2.889300412","2.264197531","1.782716049","1.111934156","6.156131687","5.17654321","4.39382716","3.431687243"
"Shelburne","snowdays_annual","Snowdays","Number of days with snowfall above 15 cm","1.221069959","0.601234568","0.358024691","0.291769547","3.809053498","2.884773663","2.383539095","2.128395062","7.625514403","6.51399177","5.576954733","5.151028807","1.114691358","0.611934156","0.220576132","0.034156379","3.876131687","2.888065844","2.065843621","1.244444444","7.764567901","6.307407407","5.124279835","3.78436214"
"Shelburne","snowdays_winter","Snowdays","Number of days with snowfall above 15 cm","0.580493827","0.381481481","0.186419753","0.103703704","3.030041152","2.266666667","1.8781893","1.769547325","6.183539095","5.362139918","4.662962963","4.580658436","0.607901235","0.237860082","0.046090535","0.007407407","3.007407407","2.220576132","1.668312757","1.018930041","6.316954733","5.456378601","4.449382716","3.351851852"
"Shelburne","spei","Standardized Precipitation Evapotranspiration Index","The three month running accumulated moisture values are fit to a log-logistic distribution. The distribution is used to standardize the accumulated moisture values, and the SPEI value is the result. SPEI is therefore simply a standardized value for the accumulated moisture index.","-0.281559003","-0.267834331","-0.263930192","-0.267256194","0.020418144","0.043390421","0.046922077","0.035728668","0.345818489","0.358552188","0.372092531","0.393614032","-0.274927408","-0.265459791","-0.286283351","-0.281117855","0.020641479","0.029656314","0.026507356","0.024019941","0.34400092","0.38267556","0.367585198","0.370510146"
"Shelburne","sr_annual","Ratio of snow to precipitation","Fraction of total precipitation that fell as snow","0.099115018","0.065685731","0.050773733","0.041283142","0.173546686","0.130753783","0.113247995","0.098886223","0.263071132","0.221765411","0.194000029","0.178096583","0.094547574","0.057840524","0.037179332","0.014891546","0.174263917","0.132789591","0.09596847","0.058396989","0.265269427","0.21909916","0.182447046","0.132121397"
"Shelburne","sr_winter","Ratio of snow to precipitation","Fraction of total precipitation that fell as snow","0.250853644","0.166544217","0.134426594","0.102491045","0.464660522","0.356047857","0.315837731","0.279771851","0.666123035","0.600959573","0.522655916","0.495736753","0.255810784","0.158054862","0.094142624","0.037150991","0.463003096","0.353770776","0.270456965","0.162575488","0.669760745","0.578766297","0.490888565","0.365556635"
"Shelburne","swe_annual","Snow water equivalent","Depth of the equivalent amount of water that fell as snow (i.e. mass of water that fell as snow)","134.3932857","92.04703063","73.34249746","59.64569172","234.583382","184.0449927","160.2331373","142.018749","365.7781425","315.6031254","286.5126075","259.1784792","128.4035455","81.23832487","53.3057463","22.01610722","236.3747127","188.4138833","138.4416285","87.23801159","368.3698027","316.1313976","261.0522483","194.3051387"
"Shelburne","swe_winter","Snow water equivalent","Depth of the equivalent amount of water that fell as snow (i.e. mass of water that fell as snow)","95.04317557","67.48771449","54.78158473","43.43235353","185.0615711","147.8497652","133.1574536","119.6885426","284.7404594","259.9131942","235.3941431","223.5568925","94.2264541","63.56344582","39.05199295","16.50388297","185.5815999","143.4660772","116.3001009","74.95827802","289.8640914","263.1844554","221.7205659","169.7720407"
